LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 5.431 5.431 5.431
Created orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  2 by 2 by 2 MPI processor grid
Created 216 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  create_atoms CPU = 0.001 seconds
The scaling is : 7.14e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.077 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     14700   1358.5186     -9382.6882      4565.557      -137278.41    
     14800   1385.3561      10148.501      4461.5554     -137277.09    
     14900   1549.3254     -8121.6638      4562.7929     -137280.87    
     15000   1340.007       6586.6707      4480.1451     -137275.93    
     15100   1329.884      -5726.4609      4548.4297     -137278.11    
     15200   1255.2009      4246.3141      4482.4219     -137278.96    
     15300   1504.3309     -1091.2962      4529.4415     -137284.14    
     15400   1473.83        5225.9847      4487.5074     -137277.68    
     15500   1456.5739     -2501.524       4541.7289     -137275.51    
     15600   1424.2703      4310.6155      4500.6111     -137274.45    
     15700   1533.5936     -4198.0126      4532.9017     -137277.46    
     15800   1444.6012     -4910.2041      4534.9537     -137275.46    
     15900   1494.137       7479.1013      4482.8398     -137276.93    
     16000   1481.9933     -6711.1508      4566.4662     -137275.97    
     16100   1571.9767      9653.8385      4478.1771     -137275.77    
     16200   1525.8407     -10770.446      4582.0801     -137271.73    
     16300   1515.9881      5719.1605      4508.574      -137269.92    
     16400   1592.131      -858.87195      4544.7381     -137275.14    
     16500   1524.3779      784.28638      4511.1881     -137278.27    
     16600   1418.1825      2601.1539      4521.8872     -137275.44    
     16700   1448.5622     -542.97292      4533.7289     -137272.67    
     16800   1541.3559      3458.0848      4513.4644     -137270.87    
     16900   1472.2065     -6545.8994      4558.2675     -137269.13    
     17000   1608.3538      8244.1834      4476.4415     -137273.55    
