LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0.010294123 0.010294123 0.010294123) to (16.282706 16.282706 16.282706)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.147 seconds
The scaling is : 2.85e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.076 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     17300   2470.5862      14228.034      4169.7283     -137165.16    
     17400   2315.9831      2809.8651      4223.8866     -137165.48    
     17500   2348.3728      179.34777      4290.9266     -137164.69    
     17600   2553.6372      5114.9998      4349.4239     -137161.32    
     17700   2445.605       573.76473      4426.8661     -137155.2     
     17800   2457.2137     -12547.133      4485.7116     -137157.1     
     17900   2311.5694      3431.0445      4480.3789     -137155.88    
     18000   2271.4989     -4967.6512      4442.883      -137157.36    
     18100   2527.6518      317.01489      4349.2387     -137162.78    
     18200   2611.2412      8569.3983      4254.4188     -137162.88    
     18300   2534.6508      14244.169      4210.2699     -137163.95    
     18400   2411.3756     -5022.4828      4243.0435     -137167.46    
     18500   2304.6272      2574.4513      4281.0832     -137164.45    
     18600   2613.1789      2356.307       4319.0787     -137162.89    
     18700   2513.1814     -2663.669       4377.3155     -137157.98    
     18800   2418.3193     -7590.1772      4431.0436     -137156.21    
     18900   2296.508       2228.2805      4440.9249     -137154.95    
     19000   2392.3308     -4179.0005      4419.3131     -137158.47    
     19100   2452.732       8170.6686      4359.1976     -137159.22    
     19200   2324.9707      8842.971       4319.8037     -137157.46    
     19300   2306.993       6359.0418      4301.5094     -137158.46    
     19400   2317.0878      8850.6023      4308.1422     -137158.84    
     19500   2428.6907     -8189.4072      4344.6057     -137159.75    
     19600   2572.9288      6309.627       4347.3149     -137157.6     
     19700   2504.5367      5838.6842      4377.2187     -137153.68    
     19800   2487.3814     -8423.2604      4409.3133     -137160.75    
