LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.08237604 -0.08237604 -0.08237604) to (16.375376 16.375376 16.375376)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.390 seconds
The scaling is : 6.00e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.075 | 3.075 | 3.076 Mbytes
   Step          Temp          Press          Volume         PotEng    
      9200   2678.6101     -507.61259      4288.0142     -137161.83    
      9300   2395.032      -958.02347      4281.2106     -137161.19    
      9400   2465.3357     -6229.4289      4262.1618     -137167.6     
      9500   2480.028       6570.5692      4217.7511     -137168.95    
      9600   2438.9578      11577.806      4215.4406     -137166.52    
      9700   2655.7616     -1591.7551      4286.6396     -137164.31    
      9800   2529.6628     -6056.2835      4392.3644     -137155.84    
      9900   2535.4176     -8048.0058      4465.2118     -137154.87    
     10000   2399.5447     -12560.646      4468.3198     -137158.38    
     10100   2312.482      -2357.6785      4389.24       -137163.52    
     10200   2499.8799      9407.7115      4279.2341     -137165.91    
     10300   2569.4197      14007.239      4222.0914     -137164.93    
     10400   2551.6868     -12.160371      4251.8474     -137163.34    
     10500   2678.1062      7819.7155      4324.7994     -137160.97    
     10600   2720.9856     -10605.253      4435.4932     -137155.12    
     10700   2581.4981      1678.6702      4498.9137     -137152.88    
     10800   2424.4588     -12594.8        4526.3554     -137155.84    
     10900   2372.4096     -7410.8206      4462.3543     -137158.39    
     11000   2421.9616      4810.2029      4350.0956     -137157.23    
     11100   2869.1921      17856.026      4277.0603     -137157.35    
     11200   2767.4278     -2738.4644      4299.5115     -137160.78    
     11300   2400.5009     -10744.529      4325.3923     -137158.84    
     11400   2415.1479     -6396.6946      4296.9228     -137161.96    
     11500   2554.7972      2398.8994      4247.8908     -137164.72    
     11600   2530.0272      4742.0886      4218.8158     -137163.27    
     11700   2474.639       12278.96       4206.877      -137162.86    
     11800   2564.9612     -1312.4746      4242.6913     -137167.05    
     11900   2207.3992      3100.5627      4288.8384     -137159.39    
     12000   2394.2176      4888.0606      4315.6445     -137160.71    
     12100   2658.3989      6456.2187      4355.0777     -137160.8     
     12200   2371.233      -6362.4333      4397.9376     -137154.54    
     12300   2456.8048     -6403.3314      4378.2205     -137158.35    
     12400   2718.658       8133.1105      4328.3441     -137160.97    
     12500   2510.519      -4302.0633      4308.4957     -137160.49    
     12600   2306.7222      5820.0542      4261.8321     -137162.79    
     12700   2420.923       3989.8107      4229.5661     -137164.14    
     12800   2658.0765      8370.4165      4244.2417     -137165.23    
     12900   2778.8652     -4088.7015      4316.9592     -137167.28    
     13000   2278.8851     -18421.669      4388.7281     -137160.66    
     13100   2206.6254     -8111.4935      4348.1902     -137161.07    
     13200   2607.2838      6796.6132      4251.4731     -137163.91    
     13300   2715.3389      13352.259      4214.9064     -137166.7     
     13400   2342.3121      4009.4555      4272.941      -137161.14    
     13500   2331.7512     -5129.1673      4335.5864     -137160.58    
     13600   2544.624       276.60136      4370.4624     -137159.84    
     13700   2552.1582     -11160.586      4402.9764     -137156.5     
     13800   2378.4495     -23.751891      4380.4442     -137154.68    
     13900   2605.0699     -1428.9273      4315.7785     -137162.02    
     14000   2479.3576      7885.0806      4243.2614     -137160.84    
     14100   2423.9423      9294.2019      4219.528      -137164.16    
     14200   2438.5756      7048.9481      4247.8484     -137167.48    
     14300   2398.9683      3096.9853      4301.6522     -137164.02    
     14400   2703.8225      7275.5736      4362.8427     -137163.66    
     14500   2628.695      -4800.3222      4462.6071     -137158.85    
     14600   2489.2416     -17084.206      4532.9063     -137154.52    
     14700   2499.6308     -17087.236      4483.5848     -137156.13    
     14800   2448.9135      5563.7333      4329.3574     -137160.67    
     14900   2431.2996      13359.334      4214.1298     -137165.47    
     15000   2337.3535      10179.672      4205.1308     -137165.2     
     15100   2455.3502      1135.667       4254.6761     -137163.71    
     15200   2701.7371      73.143646      4320.1145     -137163.59    
     15300   2537.4547     -10796.209      4382.4807     -137159.35    
     15400   2525.1078     -3020.9757      4374.4286     -137159.71    
     15500   2429.8139      5433.4248      4336.7828     -137162.36    
     15600   2278.6293      1269.1668      4320.4177     -137167.91    
     15700   2207.7084      1442.6753      4305.9574     -137161.04    
     15800   2518.5105      8527.1377      4286.4752     -137161.24    
     15900   2787.4259     -7399.5757      4299.5418     -137165.47    
     16000   2507.227       3330.2951      4332.6977     -137162.3     
     16100   2345.8696     -6249.8705      4367.3842     -137162.69    
     16200   2527.6422     -2775.4083      4347.6697     -137165.57    
     16300   2829.5969      305.61722      4318.765      -137162.92    
     16400   2450.5609      8048.6423      4304.61       -137155.73    
     16500   2323.9052      908.37961      4308.9775     -137156.58    
     16600   2596.4914      814.21469      4308.1207     -137162.88    
     16700   2555.2841     -2377.4418      4312.271      -137161.09    
     16800   2372.4031     -602.82591      4306.1258     -137166.02    
     16900   2306.8796     -8083.1596      4274.2829     -137167.11    
     17000   2581.2965      1679.7932      4215.1908     -137167.02    
     17100   2607.85        5912.874       4184.1951     -137164.37    
     17200   2572.8679      743.20231      4197.1893     -137165.8     
     17300   2366.3752     -6405.9963      4245.8143     -137164.99    
     17400   2411.9414     -1787.5904      4278.9289     -137169.66    
     17500   2535.9974     -2205.2656      4293.5609     -137169.81    
     17600   2462.5868      9988.5959      4311.8509     -137159.48    
     17700   2416.2135      5491.1292      4364.0859     -137154.66    
     17800   2510.9467     -8085.3556      4414.9522     -137156.37    
     17900   2641.5624     -59.391519      4417.5856     -137159.28    
     18000   2424.7121     -1191.331       4416.6597     -137156.87    
     18100   2438.618      -9661.8153      4393.3369     -137160.37    
     18200   2432.1516      5361.3603      4298.8782     -137161.72    
     18300   2652.676       10355.599      4221.2504     -137167.23    
     18400   2380.8973     -3702.5507      4214.7726     -137164.24    
     18500   2252.5663      5765.5556      4227.6385     -137163.29    
     18600   2510.9019     -671.93315      4260.5134     -137163.21    
     18700   2713.6941     -1062.0515      4302.2112     -137163.13    
     18800   2460.1344     -199.43342      4374.6778     -137158.52    
     18900   2607.856      -3917.5494      4460.7066     -137162.21    
     19000   2582.1017     -14176.387      4522.865      -137158.17    
     19100   2846.7677     -6355.5819      4507.7949     -137154.95    
     19200   2619.5991     -1767.7509      4468.4253     -137153.95    
     19300   2471.8053     -5068.7216      4419.6381     -137157.2     
     19400   2537.6627     -1522.541       4334.6378     -137160.48    
     19500   2536.6894      5489.2478      4232.5893     -137160.24    
     19600   2590.7937      4743.0016      4174.7975     -137162.41    
     19700   2519.579       2560.8047      4176.7547     -137168.87    
     19800   2422.7183     -514.45753      4209.2599     -137169.56    
     19900   2558.7077      3135.2658      4260.3637     -137168       
     20000   2600.1905     -6008.6661      4348.1702     -137163.73    
     20100   2502.6356     -7346.735       4407.5028     -137160.51    
     20200   2416.6356      2101.6607      4417.6506     -137159.23    
     20300   2573.2714     -12575.408      4420.1785     -137162.1     
     20400   2632.2287     -6874.1698      4363.8723     -137156.46    
     20500   2794.9872      18435.029      4293.4134     -137156.94    
     20600   2563.7535     -3689.5545      4328.4676     -137159.22    
     20700   2424.8123     -8773.0764      4370.6154     -137161.04    
     20800   2395.9941      3478.103       4349.8867     -137160.64    
     20900   2421.6081     -663.43137      4338.7534     -137157.71    
     21000   2791.9939     -720.63235      4353.1694     -137160.79    
     21100   2805.6296     -1733.5697      4364.5351     -137161.45    
     21200   2436.3312     -4502.0222      4381.8326     -137161.69    
     21300   2571.4003     -17830.085      4385.5958     -137165.14    
     21400   2663.3609      4295.1857      4329.4463     -137162.77    
     21500   2596.2413      8688.177       4296.257      -137159.85    
     21600   2385.669      -388.4629       4324.5569     -137164.36    
     21700   2304.263      -5536.3961      4373.7321     -137163.62    
     21800   2479.3551     -3226.0244      4387.7099     -137162.79    
     21900   2642.2628     -10371.957      4373.9997     -137163.02    
     22000   2677.4978     -4745.5072      4322.5512     -137164.88    
     22100   2547.4948      6661.0946      4277.105      -137167.02    
     22200   2454.7726      757.0557       4295.5152     -137167.53    
     22300   2479.2353     -10586.187      4354.9278     -137165.54    
     22400   2531.1107     -6557.2316      4373.1494     -137161.31    
     22500   2411.0241      4853.6703      4353.1674     -137154.55    
     22600   2574.0229      7412.9167      4349.2537     -137160.6     
     22700   2341.347      -6919.6702      4357.706      -137163.18    
     22800   2215.6465      2350.8812      4319.907      -137161.81    
     22900   2390.4257      9545.6595      4277.5395     -137163.87    
     23000   2499.4765      834.8406       4279.3567     -137164.9     
     23100   2557.9378      7347.6796      4283.3949     -137166.7     
     23200   2329.9984     -4554.8795      4311.8311     -137164.23    
     23300   2215.981      -787.12221      4334.4521     -137158.66    
     23400   2543.6094      7567.3214      4360.2483     -137157.61    
     23500   2572.0338     -6173.6995      4410.6265     -137157.63    
     23600   2476.7627     -6794.8338      4417.1109     -137159.82    
     23700   2466.069      -8515.2504      4371.2249     -137164.1     
     23800   2517.5159      7396.0073      4274.3433     -137165.44    
     23900   2570.9706      13329.383      4229.5307     -137162.57    
     24000   2646.3715     -5195.8418      4258.6167     -137164.23    
     24100   2367.3576      6313.6968      4271.389      -137162.83    
     24200   2233.098       4381.9235      4285.6331     -137162.53    
     24300   2558.6834      911.69991      4302.0076     -137163.89    
     24400   2661.8214      1309.8238      4322.1194     -137161.96    
     24500   2517.8427     -1943.4368      4343.6885     -137162.35    
     24600   2396.3091     -3639.0363      4353.6138     -137162.42    
     24700   2484.6341     -3391.8421      4350.6049     -137160.94    
     24800   2678.1665      7169.3077      4343.6469     -137155.64    
     24900   2581.3078      3550.1455      4362.1248     -137154.06    
     25000   2497.0167     -2071.1741      4383.285      -137156.88    
     25100   2407.6782     -10957.036      4374.4978     -137159.25    
     25200   2361.8197      11045.926      4311.3056     -137158.86    
     25300   2741.2848      9733.342       4289.1391     -137163.9     
     25400   2645.8529      955.41552      4304.2284     -137159.09    
     25500   2465.1046      2401.13        4330.677      -137160.87    
     25600   2273.6042     -4093.5087      4366.6179     -137158.81    
     25700   2606.055      -4426.3327      4377.3246     -137161.97    
     25800   2615.7835      9988.0664      4385.5131     -137158.7     
     25900   2531.4599     -11463.91       4428.3763     -137158.67    
     26000   2304.0293     -7655.5342      4406.7142     -137164.24    
     26100   2306.756      -10769.63       4336.1806     -137166.01    
     26200   2432.3881      10438.631      4198.7908     -137162.2     
     26300   2807.9368      21081.586      4101.1443     -137168.79    
     26400   2360.7318      14119.367      4136.2303     -137164.18    
     26500   2362.2594      834.10326      4244.6512     -137166.26    
     26600   2353.6252     -7425.2741      4363.3589     -137160.72    
     26700   2600.1837     -9625.4554      4439.5601     -137163.13    
     26800   2345.5499     -11617.723      4447.9366     -137154.83    
     26900   2703.2582     -1082.0834      4371.6406     -137161.77    
     27000   2530.6065      2580.6798      4299.8728     -137163.14    
     27100   2400.6695      1356.4661      4252.379      -137167.34    
     27200   2498.6076     -3470.4347      4236.4568     -137167.97    
     27300   2513.0991      5486.4398      4231.7615     -137163.37    
     27400   2454.0441      14833.071      4250.019      -137157.77    
     27500   2698.9653      724.41313      4326.2852     -137161.27    
     27600   2698.5486     -3420.1396      4417.0205     -137161.89    
     27700   2334.1579     -16027.548      4473.8285     -137158.31    
     27800   2302.77       -9946.7162      4419.7834     -137157.47    
     27900   2744.6022      1090.5861      4310.3138     -137161.96    
     28000   2704.894       14245.447      4233.133      -137162.9     
     28100   2549.3376      6659.6504      4239.465      -137163.8     
     28200   2445.1549      3118.2145      4290.3073     -137163.21    
     28300   2306.1102     -3052.4835      4352.178      -137159.36    
     28400   2677.3144     -7968.0206      4398.448      -137162.08    
     28500   2561.6707      659.58251      4432.9331     -137154.81    
     28600   2491.7087      1274.4925      4446.6119     -137155.68    
     28700   2410.9937     -2514.0556      4437.1188     -137156.19    
     28800   2649.3014     -7558.0641      4408.6525     -137164.1     
     28900   2507.4734      1890.8134      4354.812      -137165.01    
     29000   2353.8081     -2151.6143      4295.5033     -137164.28    
     29100   2626.5274      7031.2838      4236.8036     -137168.36    
     29200   2637.0246      13349.945      4229.5868     -137162.02    
     29300   2873.8282      3217.1826      4296.8729     -137162.43    
     29400   2573.8238     -9247.7219      4404.47       -137159.2     
     29500   2333.1525     -2654.6891      4479.4555     -137158.71    
     29600   2339.3439     -6107.2986      4497.4135     -137156.11    
     29700   2487.1918      4732.1032      4461.2639     -137156.35    
     29800   2545.1209     -1353.7827      4430.563      -137159.33    
     29900   2432.8758     -651.1733       4385.4726     -137158.47    
     30000   2697.5293      3783.5712      4342.8485     -137164.01    
     30100   2446.834      -9665.4256      4325.079      -137163.12    
     30200   2294.8005      5801.0494      4292.6502     -137165.03    
     30300   2374.0817      4862.2205      4301.2521     -137162.75    
     30400   2657.1852     -6969.7476      4336.1306     -137164.42    
     30500   2562.4599     -7709.4708      4339.9785     -137160.21    
     30600   2594.7205      2937.6569      4317.6797     -137160.45    
     30700   2434.6022      3396.1924      4321.9525     -137159.83    
     30800   2350.4208     -8477.8795      4333.1941     -137165.56    
     30900   2292.4147      433.30453      4313.5902     -137167.71    
     31000   2423.8905     -2684.7952      4297.5691     -137163.75    
     31100   2791.0258     -253.00704      4270.7679     -137166.46    
     31200   2548.8089      7705.1714      4256.6138     -137162.72    
     31300   2338.2275      3465.4179      4281.0515     -137163.05    
     31400   2445.548       1621.592       4342.2228     -137162.74    
     31500   2528.3695     -11071.168      4418.6762     -137158.13    
     31600   2527.2742     -4711.3198      4442.7176     -137156.44    
     31700   2471.0262     -4743.7136      4415.7279     -137156.84    
     31800   2629.8604     -1978.695       4332.3862     -137163.47    
     31900   2411.4274      16387.219      4237.1796     -137162.66    
     32000   2279.9268      952.468        4204.9235     -137167.19    
     32100   2351.8574      4357.1346      4183.9078     -137168.48    
     32200   2465.3363      15551.086      4172.2167     -137165.82    
     32300   2555.5148      9053.2963      4225.9287     -137165.71    
     32400   2463.2644     -11318.739      4347.2901     -137162.01    
     32500   2456.0859     -9033.0782      4415.8663     -137158.59    
     32600   2484.777      -12344.55       4409.4056     -137156.06    
     32700   2588.7225      4741.8787      4323.8458     -137154.61    
     32800   2707.4981      10273.37       4247.2528     -137160.17    
     32900   2315.2537      7062.1118      4230.8038     -137159.82    
     33000   2542.3504      2515.9497      4249.5635     -137166.8     
     33100   2274.7957      5182.8068      4298.7185     -137158.31    
     33200   2478.5468     -9133.8109      4340.0239     -137156.73    
     33300   2695.8479      6865.5977      4336.0786     -137157.45    
     33400   2508.6482     -81.74096       4342.2538     -137157.96    
     33500   2484.107      -4762.3559      4338.7668     -137160.95    
     33600   2437.0156      2457.9997      4308.0702     -137160.94    
     33700   2497.9565      6669.9646      4273.6256     -137163.82    
     33800   2401.7347     -4745.1962      4268.4814     -137166.78    
     33900   2089.1536      7645.8711      4271.6865     -137162.24    
     34000   2392.7463     -114.9533       4304.6579     -137161.91    
     34100   2547.3381     -4742.4805      4313.8753     -137161.25    
     34200   2644.9541      2199.5081      4287.969      -137163.15    
     34300   2499.5345      1736.3909      4276.126      -137164.56    
     34400   2364.0553     -4660.3193      4274.4503     -137166.87    
     34500   2321.4813      5916.2622      4247.4671     -137167.36    
     34600   2668.4065     -1651.0351      4250.6191     -137166.22    
     34700   2730.7136      4925.7822      4263.946      -137166.36    
     34800   2455.6216     -4529.1975      4298.2191     -137166.1     
     34900   2284.5834     -4580.7329      4322.9988     -137161.28    
     35000   2653.851       2220.7142      4317.0509     -137163.86    
     35100   2598.9358     -397.96951      4324.6126     -137162.94    
     35200   2505.0198     -6785.9616      4346.1233     -137162.11    
     35300   2483.6244     -1604.8167      4338.3492     -137160.82    
     35400   2570.6845      889.09592      4303.8748     -137160.37    
     35500   2845.2697      11971.165      4269.9082     -137160.56    
     35600   2582.9005      7041.9386      4320.1999     -137159.99    
     35700   2373.3645     -8381.358       4411.8434     -137160.52    
     35800   2529.0721     -16756.793      4460.1327     -137161.45    
     35900   2783.3706     -3553.4863      4414.9511     -137163.51    
     36000   2507.9821      2246.9228      4345.3156     -137159.29    
     36100   2207.5976      5215.9005      4258.4624     -137161.42    
     36200   2463.1879      13027.516      4177.6775     -137167.47    
     36300   2406.1833      16681.578      4185.2514     -137165.22    
     36400   2519.01       -2685.4697      4279.4341     -137165.07    
     36500   2548.8399      2768.4462      4381.5699     -137157.74    
     36600   2715.4396     -9911.4459      4477.7917     -137157.05    
     36700   2543.2303     -7539.3319      4522.4337     -137158.56    
     36800   2356.7919     -12821.365      4499.9021     -137161.99    
     36900   2400.8461      1164.8595      4424.4723     -137159.96    
     37000   2526.936      -10281.091      4353.8734     -137158.42    
     37100   2657.8742      19835.455      4256.6956     -137162.89    
     37200   2446.233      -2751.3682      4255.257      -137166.71    
     37300   2370.3841     -5433.1071      4264.6645     -137166.8     
     37400   2490.7566      471.28769      4252.7337     -137166.18    
     37500   2570.882       12877.487      4248.9174     -137164.77    
     37600   2509.7044      6077.7395      4313.212      -137159.12    
     37700   2621.6258     -8522.4429      4401.6285     -137156.31    
     37800   2739.7453     -8167.2779      4451.899      -137154.43    
     37900   2517.6102      1144.1536      4458.192      -137154.8     
     38000   2451.6311     -12505.274      4451.5447     -137159.08    
     38100   2497.7005     -4527.242       4362.1363     -137161.83    
     38200   2577.5951      11598.329      4246.403      -137165.51    
     38300   2269.984      -1398.4364      4215.0357     -137164.62    
     38400   2381.0611      3316.7679      4211.2762     -137167.9     
     38500   2628.6545      11753.892      4234.4724     -137166.36    
     38600   2628.9043     -2322.1447      4313.8449     -137164.77    
     38700   2422.6678     -10235.861      4387.7025     -137161.14    
     38800   2397.5818      238.69745      4400.9171     -137159.12    
     38900   2633.3927     -9374.6324      4379.8566     -137162.51    
     39000   2605.4396      5531.4167      4336.748      -137162.23    
     39100   2603.6441     -2416.6287      4335.1103     -137165.06    
     39200   2378.9999     -10508.086      4332.8117     -137162.62    
     39300   2252.7866     -1513.665       4288.4696     -137166.71    
     39400   2372.0133      10311.197      4234.6635     -137165.31    
     39500   2708.2459      6818.5897      4237.2038     -137166.9     
     39600   2518.929       6596.3413      4307.8044     -137161.62    
     39700   2377.3656     -9153.8528      4396.7177     -137158.86    
     39800   2418.4466     -10766.11       4407.9538     -137160.4     
     39900   2544.5694     -457.11199      4349.1949     -137159.95    
     40000   2789.1121      307.23268      4293.584      -137163.35    
     40100   2426.6449      11282.973      4271.4975     -137159.99    
     40200   2237.574      -2463.9956      4302.0649     -137159.8     
     40300   2274.3202      3769.4942      4309.3542     -137156.86    
     40400   2500.1668     -475.90055      4310.1564     -137159.33    
     40500   2571.1394      11087.037      4322.7446     -137161.62    
     40600   2546.3776     -11348.593      4382.6616     -137163.51    
     40700   2080.1281     -4659.4093      4390.0316     -137158.05    
     40800   2344.1616      4350.0712      4346.784      -137162.54    
     40900   2681.6275      6878.0208      4301.039      -137162.48    
     41000   2503.5603      3102.8222      4296.7085     -137159.21    
     41100   2547.2966      3633.2734      4320.9186     -137162.34    
     41200   2359.5677      1372.8433      4374.9029     -137158.46    
     41300   2527.3986     -8984.655       4423.6002     -137156.85    
     41400   2496.5549     -404.09222      4444.9544     -137149.9     
     41500   2489.5611     -3370.5368      4473.5526     -137151.73    
     41600   2302.9935     -8510.0587      4463.0345     -137156.07    
     41700   2459.1939     -5814.2279      4410.1066     -137161.78    
     41800   2477.0737     -805.03908      4332.8522     -137160.15    
     41900   2621.1315      13366.413      4251.7006     -137162.96    
     42000   2443.0522      3654.5619      4251.9753     -137163.09    
     42100   2201.5171      283.95602      4278.9329     -137163.63    
     42200   2387.6148     -7102.5302      4285.597      -137166.1     
     42300   2441.2381      4484.8055      4262.4755     -137162.68    
     42400   2527.5572      10407.914      4261.9441     -137165.32    
     42500   2338.598      -2311.3133      4318.7097     -137162.55    
     42600   2529.5943     -15368.809      4363.8041     -137164.39    
     42700   2671.6427      6719.1257      4355.9535     -137159.26    
     42800   2699.9003     -7371.9743      4377.8709     -137162.12    
